0.0,-5.0
0.002000400080016003,-4.99999599839952
0.004000800160032006,-4.99998399359808
0.006001200240048009,-4.999963985595679
0.008001600320064013,-4.999935974392318
0.010002000400080016,-4.999899959987997
0.012002400480096018,-4.999855942382715
0.014002800560112022,-4.999803921576474
0.016003200640128026,-4.999743897569272
0.01800360072014403,-4.999675870361109
0.020004000800160033,-4.999599839951987
0.022004400880176037,-4.999515806341904
0.024004800960192037,-4.999423769530861
0.02600520104020804,-4.999323729518858
0.028005601120224044,-4.999215686305895
0.030006001200240048,-4.999099639891972
0.03200640128025605,-4.998975590277087
0.03400680136027205,-4.998843537461243
0.03600720144028806,-4.998703481444439
0.03800760152030406,-4.998555422226674
0.040008001600320066,-4.998399359807949
0.042008401680336066,-4.998235294188263
0.04400880176035207,-4.998063225367618
0.04600920184036807,-4.997883153346012
0.048009601920384073,-4.997695078123447
0.05001000200040008,-4.99749899969992
0.05201040208041608,-4.997294918075434
0.05401080216043209,-4.997082833249987
0.05601120224044809,-4.99686274522358
0.058011602320464095,-4.996634653996212
0.060012002400480095,-4.996398559567885
0.0620124024804961,-4.996154461938597
0.0640128025605121,-4.995902361108349
0.06601320264052811,-4.99564225707714
0.0680136027205441,-4.995374149844972
0.07001400280056011,-4.995098039411843
0.07201440288057612,-4.994813925777754
0.07401480296059212,-4.994521808942705
0.07601520304060812,-4.994221688906695
0.07801560312062412,-4.993913565669725
0.08001600320064013,-4.993597439231795
0.08201640328065612,-4.9932733095929045
0.08401680336067213,-4.992941176753054
0.08601720344068814,-4.992601040712243
0.08801760352070415,-4.992252901470472
0.09001800360072014,-4.991896759027741
0.09201840368073615,-4.991532613384049
0.09401880376075215,-4.991160464539397
0.09601920384076815,-4.990780312493785
0.09801960392078415,-4.9903921572472125
0.10002000400080016,-4.98999599879968
0.10202040408081617,-4.989591837151187
0.10402080416083216,-4.989179672301733
0.10602120424084817,-4.988759504251321
0.10802160432086418,-4.988331332999946
0.11002200440088018,-4.987895158547612
0.11202240448089618,-4.987450980894319
0.11402280456091218,-4.986998800040064
0.11602320464092819,-4.986538615984849
0.11802360472094418,-4.986070428728675
0.12002400480096019,-4.985594238271539
0.1220244048809762,-4.985110044613443
0.1240248049609922,-4.984617847754388
0.1260252050410082,-4.984117647694372
